61122001-BP;MDP-BP;Mediengestalter Digital und Print/Mediengestalteri;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Beratung und Planung;1027_61122001-BP
72133021-DS;KVFDSVIFR;Kaufmann/Kauffrau für Versicherungen und Finanzen ;Kaufmann/Kauffrau für Versicherungen und Finanzen + duales Studium FR Versicherung Handwerk;1027_72133021-DS
32262001;WBA;Wasserbauer/Wasserbauerin;Wasserbauer/Wasserbauerin;1027_32262001
23422006-ES;BUB-ES;Buchbinder/Buchbinderin Einzel- und Sonderfertigun;Buchbinder/Buchbinderin Einzel- und Sonderfertigung;1027_23422006-ES
23212007-PM;MDP-PM;Mediengestalter Digital und Print/Mediengestalteri;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Projektmanagement;1027_23212007-PM
28222080;MSITL;Modeschneider/in (ausgelaufener Beruf);Modeschneider/in (ausgelaufener Beruf);1027_28222080
21342003-KF;GV-KF;Glasveredler/Glasveredlerin - Fachrichtung Kanten-;Glasveredler/Glasveredlerin - Fachrichtung Kanten- und Flächenveredlung;1027_21342003-KF
26332030;FGE;Fluggerätelektroniker/in;Fluggerätelektroniker/in;1027_26332030
21332001;LRGB;Leuchtröhrenglasbläser/Leuchtröhrenglasbläserin;Leuchtröhrenglasbläser/Leuchtröhrenglasbläserin;1027_21332001
73322001-BI;FMI-BI;Fachangestellter für Medien- und Informationsdiens;Fachangestellter für Medien- und Informationsdienste/Fachangestellte für Medien- und Informationsdienste - Fachrichtung Bibliothek;1027_73322001-BI
29122020;WTI;Weintechnologe/-technologin (Industrie);Weintechnologe/-technologin (Industrie);1027_29122020
33322030;ZIIAB;Zimmerer/Zimmerin Industrie;Zimmerer/Zimmerin Industrie;1027_33322030
32202030;TBWIHT;Tiefbaufachwerker/in (§66 BBiG);Tiefbaufachwerker/in (§66 BBiG);1027_32202030
29302030;KOILM;Koch/Köchin;Koch/Köchin;1027_29302030
28242002;FZIM;Fahrzeuginterieur-Mechaniker/Fahrzeuginterieur-Mec;Fahrzeuginterieur-Mechaniker/Fahrzeuginterieur-Mechanikerin;1027_28242002
27212090;FPTPMA;Fachpraktiker/in Technische/r Produktdesigner/in F;Fachpraktiker/in Technische/r Produktdesigner/in FR Maschinen- und Anlagenkonstruktion (§66 BBiG);1027_27212090
29222360;KDHLM;Konditor/in;Konditor/in;1027_29222360
11402621;FWALLF;Fischwirt/in FR Aquakultur und Binnenfischerei;Fischwirt/in FR Aquakultur und Binnenfischerei;1027_11402621
29262020;SWTILM;Süßwarentechnologe/-technologin Industrie;Süßwarentechnologe/-technologin Industrie;1027_29262020
24232410;ZSMHMM;Zerspanungsmechaniker/in Handwerk;Zerspanungsmechaniker/in Handwerk;1027_24232410
73252720;JFAÖRV;Justizfachangestellte/r;Justizfachangestellte/r;1027_73252720
21222010-BT;BFTIRK;Betonfertigteilbauer/in SP Betonstein und Terrazo;Betonfertigteilbauer/in SP Betonstein und Terrazo;1027_21222010-BT
99999081;FSMst-VE-AW;FS Mst Versorgung und Entsorgung Sp Abwasser;FS Mst Versorgung und Entsorgung Sp Abwasser;1027_99999081
82522310;AOHNG;Augenoptiker/in;Augenoptiker/in;1027_82522310
27232010;BIMIFP;Biologiemodellmacher/in;Biologiemodellmacher/in;1027_27232010
71383963;KIMG;KI-Manager/in;KI-Manager/in;1027_71383963
26312453;EITHME;Elektroniker/in FR Informations- und Telekommunika;Elektroniker/in FR Informations- und Telekommunikationstechnik;1027_26312453
99999036;FSTe-LFT;FS Te Fr Luftfahrttechnik;FS Te Fr Luftfahrttechnik;1027_99999036
26312070;EZIME;Elektrogerätezusammenbauer/in (§66 BBiG) (36 Monat;Elektrogerätezusammenbauer/in (§66 BBiG) (36 Monate);1027_26312070
33212009-BK;ML-BK;Maler und Lackierer/Malerin und Lackiererin - Fach;Maler und Lackierer/Malerin und Lackiererin - Fachrichtung Bauten- und Korrosionsschutz;1027_33212009-BK
26312002;ELIS;Elektroniker für Informations- und Systemtechnik/E;Elektroniker für Informations- und Systemtechnik/Elektronikerin für Informations- und Systemtechnik;1027_26312002
26222003-DS;ELMA-DS;Elektroniker/Elektronikerin für Maschinen- und Ant;Elektroniker/Elektronikerin für Maschinen- und Antriebstechnik (+ duales Studium);1027_26222003-DS
54112310;FHRHRB;Fachhelfer/in für Reinigungstechnik (§42r HwO);Fachhelfer/in für Reinigungstechnik (§42r HwO);1027_54112310
26313080-DS;EGSDSIME;Elektroniker/in für Geräte und Systeme + duales St;Elektroniker/in für Geräte und Systeme + duales Studium Industrie;1027_26313080-DS
32112010;BSIHT;Beton- und Stahlbetonbauer/in Industrie;Beton- und Stahlbetonbauer/in Industrie;1027_32112010
11402610-SF;FWSLLF;Fischwirt/in FR Seen- und Flussfischerei (Beruf is;Fischwirt/in FR Seen- und Flussfischerei (Beruf ist ausgelaufen);1027_11402610-SF
99999041;FSTe-MT-VT;FS Te Fr Maschinentechnik Sp Verfahrenstechnik;FS Te Fr Maschinentechnik Sp Verfahrenstechnik;1027_99999041
73202001-BV;VFA-BV;Verwaltungsfachangestellter/Verwaltungsfachangeste;Verwaltungsfachangestellter/Verwaltungsfachangestellte - Fachrichtung Bundesverwaltung;1027_73202001-BV
92122030;FKDIWM;Fachpraktiker/in für Dialogmarketing (§66 BBiG);Fachpraktiker/in für Dialogmarketing (§66 BBiG);1027_92122030
27212003-ES;TSP-ES;Technischer Systemplaner/Technische Systemplanerin;Technischer Systemplaner/Technische Systemplanerin - Fachrichtung Elektrotechnische Systeme;1027_27212003-ES
93522112;GSKIPK;Goldschmied/in FR Ketten Industrie;Goldschmied/in FR Ketten Industrie;1027_93522112
93642011;KCCIPK;Klavier- und Cembalobauer/in FR Cembalobau Industr;Klavier- und Cembalobauer/in FR Cembalobau Industrie;1027_93642011
27212016-SM;TSP-SM;Technischer Systemplaner/Technische Systemplanerin;Technischer Systemplaner/Technische Systemplanerin - Fachrichtung Stahl- und Metallbautechnik;1027_27212016-SM
28222001;ÄS;Änderungsschneider/Änderungsschneiderin;Änderungsschneider/Änderungsschneiderin;1027_28222001
12202010;FLOIGF;Florist/in;Florist/in;1027_12202010
29112002-DS;BM-DS;Brauer und Mälzer/Brauerin und Mälzerin (+ duales ;Brauer und Mälzer/Brauerin und Mälzerin (+ duales Studium);1027_29112002-DS
82342001;MAB;Maskenbildner/Maskenbildnerin;Maskenbildner/Maskenbildnerin;1027_82342001
93522111;GSJIPK;Goldschmied/in FR Juwelen Industrie;Goldschmied/in FR Juwelen Industrie;1027_93522111
28342001;KÜR;Kürschner/Kürschnerin;Kürschner/Kürschnerin;1027_28342001
33212005;FPML;Fachpraktiker für Maler und Lackierer/Fachpraktike;Fachpraktiker für Maler und Lackierer/Fachpraktikerin für Maler und Lackierer;1027_33212005
71402130-BI;FPBIUO;Fachpraktiker/in für Bürokommunikation (§66 BBiG) ;Fachpraktiker/in für Bürokommunikation (§66 BBiG) Industrie;1027_71402130-BI
22102009-HZ;VKK-HZ;Verfahrensmechaniker für Kunststoff- und Kautschuk;Verfahrensmechaniker für Kunststoff- und Kautschuktechnik/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik - Fachrichtung Halbzeuge;1027_22102009-HZ
23322002-PO;FOG-PF;Fotograf/Fotografin - Schwerpunkt Porträtfotografi;Fotograf/Fotografin - Schwerpunkt Porträtfotografie;1027_23322002-PO
72302001;STFA;Steuerfachangestellter/Steuerfachangestellte;Steuerfachangestellter/Steuerfachangestellte;1027_72302001
24112001-ESM;VHH-ESM;Verfahrensmechaniker in der Hütten- und Halbzeugin;Verfahrensmechaniker in der Hütten- und Halbzeugindustrie/Verfahrensmechanikerin in der Hütten- und Halbzeugindustrie - Fachrichtung Eisen- und Stahl-Metallurgie;1027_24112001-ESM
83142030;FPSE;Fachpraktiker/in in sozialen Einrichtungen (§66 BB;Fachpraktiker/in in sozialen Einrichtungen (§66 BBiG) ausgelaufener Beruf;1027_83142030
81302002;PF-KP;Gesundheits- und Kinderkrankenpfleger/Gesundheits-;Gesundheits- und Kinderkrankenpfleger/Gesundheits- und Kinderkrankenpflegerin;1027_81302002
32262002-DS;WB-DS;Wasserbauer/Wasserbauerin (+ duales Studium);Wasserbauer/Wasserbauerin (+ duales Studium);1027_32262002-DS
99999096;HBF_KMA;Staatl. gepr. kaufmännische/r Assistent/in;Staatl. gepr. kaufmännische/r Assistent/in;1027_99999096
11102610;ASLLF;Fachkraft Agrarservice;Fachkraft Agrarservice;1027_11102610
93512322;MBMHPK;Metallbildner/in FR Gürtler- und Metalldrücktechni;Metallbildner/in FR Gürtler- und Metalldrücktechnik;1027_93512322
41323040-DS;TLDSIMB;Textillaborant/in + duales Studium;Textillaborant/in + duales Studium;1027_41323040-DS
21312010;GMIRK;Glasmacher/in;Glasmacher/in;1027_21312010
99999097;FSTe-LT;FS Te Fr Lebensmitteltechnik;FS Te Fr Lebensmitteltechnik;1027_99999097
28122330;SRHTL;Stricker/in;Stricker/in;1027_28122330
26122910;EAS;Elektroniker/in FR Automatisierungs- und Systemtec;Elektroniker/in FR Automatisierungs- und Systemtechnik;1027_26122910
99999031;FSTe-I-BI;FS Te Fr Informatik Sp Betriebsinformatik;FS Te Fr Informatik Sp Betriebsinformatik;1027_99999031
21222005-GF;VSE-GF;Verfahrensmechaniker/Verfahrensmechanikerin in der;Verfahrensmechaniker/Verfahrensmechanikerin in der Steine- und Erdenindustrie - Fachrichtung Gipsplatten oder Faserzement;1027_21222005-GF
24412382;MBDSKIMM;Metallbauer/in FR Konstruktionstechnik Handwerk;Metallbauer/in FR Konstruktionstechnik Handwerk;1027_24412382
22112001-RF;MRV-RF;Mechaniker für Reifen- und Vulkanisationstechnik/M;Mechaniker für Reifen- und Vulkanisationstechnik/Mechanikerin für Reifen- und Vulkanisationstechnik - Fachrichtung Reifen- und Fahrwerktechnik;1027_22112001-RF
22102014-MK-DS;VKK-MK-DS;Verfahrensmechaniker/Verfahrensmechanikerin für Ku;Verfahrensmechaniker/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik - Fachrichtung Mehrschichtkautschukteile (+ duales Studium);1027_22102014-MK-DS
23422320-SH;BBEHPD;Buchbinder/in Einzel- und Sonderfertigung Handwerk;Buchbinder/in Einzel- und Sonderfertigung Handwerk;1027_23422320-SH
32202005-RB;TBFA-RB;Tiefbaufacharbeiter/Tiefbaufacharbeiterin - Schwer;Tiefbaufacharbeiter/Tiefbaufacharbeiterin - Schwerpunkt Rohrleitungsbauarbeiten;1027_32202005-RB
28222012-PS;TMS-PS;Textil- und Modeschneider/Textil- und Modeschneide;Textil- und Modeschneider/Textil- und Modeschneiderin - Schwerpunkt Prototypen und Serienfertigung;1027_28222012-PS
24412330;KOMHMM;Konstruktionsmechaniker/in Handwerk;Konstruktionsmechaniker/in Handwerk;1027_24412330
54132330;TRWHRB;Textilreinigerwerker/in (§66 BBiG/§42r HwO);Textilreinigerwerker/in (§66 BBiG/§42r HwO);1027_54132330
42212310;SCHGU;Schornsteinfeger/in;Schornsteinfeger/in;1027_42212310
63112020;RVKITH;Reiseverkehrskaufmann/-kauffrau;Reiseverkehrskaufmann/-kauffrau;1027_63112020
23422320-BI;BBBIPD;Buchbinder/in  Buchfertigung (Serie) Industrie;Buchbinder/in  Buchfertigung (Serie) Industrie;1027_23422320-BI
23422430-BB;BBFHPD;Fachpraktiker/in für Buchbinderei (§66 BBiG/§42r H;Fachpraktiker/in für Buchbinderei (§66 BBiG/§42r HwO);1027_23422430-BB
83212940-HW;FPHWHET;Fachpraktiker/in Hauswirtschaft (§66 BBiG) Handwer;Fachpraktiker/in Hauswirtschaft (§66 BBiG) Handwerk;1027_83212940-HW
73213723-DS;SODSLÖRV;Sozialversicherungsfachangestellte/r + duales Stud;Sozialversicherungsfachangestellte/r + duales Studium FR Landwirtschaftliche Sozialversicherung Handwerk;1027_73213723-DS
24232160-DR;WMDIMM;Werkzeugmaschinenwerker/in Drehen (§66 BBiG) (24 M;Werkzeugmaschinenwerker/in Drehen (§66 BBiG) (24 Monate);1027_24232160-DR
32202010;STBIHT;Spezialtiefbauer/in;Spezialtiefbauer/in;1027_32202010
41322030;SPIMB;Stoffprüfer/in (Chemie) ausgelaufener Beruf;Stoffprüfer/in (Chemie) ausgelaufener Beruf;1027_41322030
43233010;ISIIK;IT-System-Kaufmann/Kauffrau Industrie (auslaufende;IT-System-Kaufmann/Kauffrau Industrie (auslaufender Beruf);1027_43233010
23412353;DUHHPD;Drucker/in FR Hochdruck Handwerk;Drucker/in FR Hochdruck Handwerk;1027_23412353
26212004;FPIE;Fachpraktiker für Industrieelektrik/Fachpraktikeri;Fachpraktiker für Industrieelektrik/Fachpraktikerin für Industrieelektrik;1027_26212004
33322340;FPZHAB;Fachpraktiker/in im Zimmererhandwerk (§42r HwO);Fachpraktiker/in im Zimmererhandwerk (§42r HwO);1027_33322340
22212010;FLAIKH;Fahrzeuglackierer/in Handwerk;Fahrzeuglackierer/in Handwerk;1027_22212010
41422005-ST;WSP-ST;Werkstoffprüfer/Werkstoffprüferin - Fachrichtung S;Werkstoffprüfer/Werkstoffprüferin - Fachrichtung Systemtechnik;1027_41422005-ST
43232020;KITSMI;Kaufmann/Kauffrau für IT-System-Management Industr;Kaufmann/Kauffrau für IT-System-Management Industrie;1027_43232020
26222906;EMATBB;Elektroniker/in für Maschinen und Antriebstechnik ;Elektroniker/in für Maschinen und Antriebstechnik (BBiG);1027_26222906
25223021-NI;MBDSNIMF;Metallbauer/in + duales Studium FR Nutzfahrzeugbau;Metallbauer/in + duales Studium FR Nutzfahrzeugbau Industrie;1027_25223021-NI
83212060;FPSEI;Fachpraktiker/in Service in sozialen Einrichtungen;Fachpraktiker/in Service in sozialen Einrichtungen Industrie;1027_83212060
27212004-ET;TSP-ET;Technischer Systemplaner/Technische Systemplanerin;Technischer Systemplaner/Technische Systemplanerin - Fachrichtung Elektrotechnische Systeme;1027_27212004-ET
99000700;OKL;Schüler/Schülerin in einem Beschäftigungsverhältni;Schüler/Schülerin in einem Beschäftigungsverhältnis ohne Ausbildungsvertrag;1027_99000700
28332372;MSMSH;Maßschuhmacher/in FR Schaftbau;Maßschuhmacher/in FR Schaftbau;1027_28332372
93652322;OBPH;Orgelbauer/in FR Pfeifenbau Handwerk;Orgelbauer/in FR Pfeifenbau Handwerk;1027_93652322
21342010;FMIRK;Flachglasmechaniker/in (ausgelaufen);Flachglasmechaniker/in (ausgelaufen);1027_21342010
27232004-KP;TMB-KP;Technischer Modellbauer/Technische Modellbauerin -;Technischer Modellbauer/Technische Modellbauerin - Fachrichtung Karosserie und Produktion;1027_27232004-KP
32242310;BRUHHT;Brunnenbauer/in Handwerk;Brunnenbauer/in Handwerk;1027_32242310
43112340-DS;KDMDS;Kaufmann/Kauffrau für Digitalisierungsmanagement +;Kaufmann/Kauffrau für Digitalisierungsmanagement + duales Studium;1027_43112340-DS
26252010;EBTIME;Elektroniker/in für Betriebstechnik Industrie;Elektroniker/in für Betriebstechnik Industrie;1027_26252010
21222004-BS;VSE-BS;Verfahrensmechaniker/Verfahrensmechanikerin in der;Verfahrensmechaniker/Verfahrensmechanikerin in der Steine- und Erdenindustrie - Fachrichtung Baustoffe;1027_21222004-BS
25252331;ZMFHMF;Zweiradmechaniker/in FR Fahrradtechnik (ausgelaufe;Zweiradmechaniker/in FR Fahrradtechnik (ausgelaufener Beruf);1027_25252331
34312010;FAIGV;Fachkraft für Abwassertechnik Industrie;Fachkraft für Abwassertechnik Industrie;1027_34312010
25212330;KRBHMF;Karosseriebearbeiter/in (§66 BBiG/§42r HwO);Karosseriebearbeiter/in (§66 BBiG/§42r HwO);1027_25212330
23422005-DW;BUB-DW;Buchbinder/Buchbinderin  Druckweiterverarbeitung (;Buchbinder/Buchbinderin  Druckweiterverarbeitung (Serie);1027_23422005-DW
54152310;FPHRB;Fahrzeugpfleger/in (§42r HwO);Fahrzeugpfleger/in (§42r HwO);1027_54152310
33222010;SKIAB;Stuckateur/in Industrie;Stuckateur/in Industrie;1027_33222010
25252039;ZTHMF;Zweiradmechatroniker/in (ohne FR-Angabe) Handwerk;Zweiradmechatroniker/in (ohne FR-Angabe) Handwerk;1027_25252039
34312002;FKWV;Fachkraft für Wasserversorgungstechnik;Fachkraft für Wasserversorgungstechnik;1027_34312002
43232320;KITSMH;Kaufmann/Kauffrau für IT-System-Management Handwer;Kaufmann/Kauffrau für IT-System-Management Handwerk;1027_43232320
12142001-GL;GÄ-GL;Gärtner/Gärtnerin - Fachrichtung Garten- und Lands;Gärtner/Gärtnerin - Fachrichtung Garten- und Landschaftsbau;1027_12142001-GL
25212030-K;KMEIK;Kraftfahrzeugmechatroniker/in SP Karosserietechnik;Kraftfahrzeugmechatroniker/in SP Karosserietechnik Industrie;1027_25212030-K
12112614;GAULGF;Gärtner/in FR Gemüsebau;Gärtner/in FR Gemüsebau;1027_12112614
25233041-FI;FMDSFIMF;Fluggerätmechaniker/in + duales Studium FR Fertigu;Fluggerätmechaniker/in + duales Studium FR Fertigungstechnik Industrie;1027_25233041-FI
41322001;CHL;Chemielaborant/Chemielaborantin;Chemielaborant/Chemielaborantin;1027_41322001
28342310;KÜHTL;Kürschner/in;Kürschner/in;1027_28342310
26312960;INFE;Informationselektroniker/in;Informationselektroniker/in;1027_26312960
21352001-TJ;TMM-TJ;Thermometermacher/Thermometermacherin - Fachrichtu;Thermometermacher/Thermometermacherin - Fachrichtung Thermometerjustieren;1027_21352001-TJ
72122001;IFK;Investmentfondskaufmann/Investmentfondskauffrau;Investmentfondskaufmann/Investmentfondskauffrau;1027_72122001
23212389;MDPHPD;Mediengestalter/in Digital und Print (ohne FR-Anga;Mediengestalter/in Digital und Print (ohne FR-Angabe) Handwerk;1027_23212389
21322310;GABHRK;Glasapparatebauer/in Handwerk;Glasapparatebauer/in Handwerk;1027_21322310
27232001;BMM;Biologiemodellmacher/Biologiemodellmacherin;Biologiemodellmacher/Biologiemodellmacherin;1027_27232001
21342032-SL;GVSIRK;Glasveredler/in FR Schliff Industrie;Glasveredler/in FR Schliff Industrie;1027_21342032-SL
41212010;BIIMB;Biologielaborant/in;Biologielaborant/in;1027_41212010
22102051;VKFIKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik FR Formteile Industrie;1027_22102051
93412001;KER;Keramiker/Keramikerin;Keramiker/Keramikerin;1027_93412001
61212006-GH;KGA-GH;Kaufmann für Groß- und Außenhandelsmanagement/Kauf;Kaufmann für Groß- und Außenhandelsmanagement/Kauffrau für Groß- und Außenhandelsmanagement - Fachrichtung Großhandel;1027_61212006-GH
33302010-TB;AAIABTB;Ausbaufacharbeiter/in SP Trockenbauarbeiten;Ausbaufacharbeiter/in SP Trockenbauarbeiten;1027_33302010-TB
43412003-AE-DS;FI-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);1027_43412003-AE-DS
63302310;FGHTH;Fachkraft im Gastgewerbe Handwerk;Fachkraft im Gastgewerbe Handwerk;1027_63302310
27302010;PTIFP;Produktionstechnologe/-technologin;Produktionstechnologe/-technologin;1027_27302010
11212620;TWHRI;Tierwirtschaftshelfer/in FR Rinderhaltung (§66 BBi;Tierwirtschaftshelfer/in FR Rinderhaltung (§66 BBiG);1027_11212620
99999084;HBF_BKA;Staatl. gepr. bekleidungstechnische/r Assistent/in;Staatl. gepr. bekleidungstechnische/r Assistent/in;1027_99999084
73212009-KS;SOFA-KS;Sozialversicherungsfachangestellter/Sozialversiche;Sozialversicherungsfachangestellter/Sozialversicherungsfachangestellte - Fachrichtung Knappschaftliche Sozialversicherung;1027_73212009-KS
22102054-CM;VKCMIKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik FR Compound- und Masterbatchherstellung Industrie;1027_22102054-CM
61212001-AH;KGA-AH;Kaufmann für Groß- und Außenhandelsmanagement/Kauf;Kaufmann für Groß- und Außenhandelsmanagement/Kauffrau für Groß- und Außenhandelsmanagement - Fachrichtung Außenhandel;1027_61212001-AH
25252002-FT;ZIM-FT;Zweiradmechatroniker/Zweiradmechatronikerin - Fach;Zweiradmechatroniker/Zweiradmechatronikerin - Fachrichtung Fahrradtechnik;1027_25252002-FT
26122001;ELAT;Elektroniker für Automatisierungstechnik/Elektroni;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;1027_26122001
21222007-TB;VSE-TB;Verfahrensmechaniker/Verfahrensmechanikerin in der;Verfahrensmechaniker/Verfahrensmechanikerin in der Steine- und Erdenindustrie - Fachrichtung Transportbeton;1027_21222007-TB
24232260;ZMFIMM;Fachpraktiker/in für Zerspanungstechnik (§66 BBiG);Fachpraktiker/in für Zerspanungstechnik (§66 BBiG);1027_24232260
26252001;EAM;Elektroanlagenmonteur/Elektroanlagenmonteurin;Elektroanlagenmonteur/Elektroanlagenmonteurin;1027_26252001
25212012-NT;KFZM-NT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatroni;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Nutzfahrzeugtechnik;1027_25212012-NT
51412010-VS;KVVIVL;Kaufmann/Kauffrau für Verkehrsservice SP Verkauf u;Kaufmann/Kauffrau für Verkehrsservice SP Verkauf und Service;1027_51412010-VS
54112004;GR;Gebäudereiniger/Gebäudereinigerin;Gebäudereiniger/Gebäudereinigerin;1027_54112004
99999048;FSTe-UST;FS Te Fr Umweltschutztechnik (Zusatzqualifikation);FS Te Fr Umweltschutztechnik (Zusatzqualifikation);1027_99999048
81323001;FKKP;Fachkinderkrankenpfleger/Fachkinderkrankenpflegeri;Fachkinderkrankenpfleger/Fachkinderkrankenpflegerin - Intermediate Care;1027_81323001
24232250;FPZBBIG;Fachpraktiker/in für Zerspanungsmechanik;Fachpraktiker/in für Zerspanungsmechanik;1027_24232250
26302002;SYEL;Systemelektroniker/Systemelektronikerin;Systemelektroniker/Systemelektronikerin;1027_26302002
